district_point_version_id,district_id,requested_census_version,geometry_census_version,boundary_feature_index,raw_state_name,raw_district_name,canonical_state_name,canonical_district_name,boundary_state_name,boundary_district_name,latitude,longitude,point_wkt,point_method,assignment_method,assignment_confidence,shared_parent_boundary,geometry_was_valid,geometry_repaired,geometry_repair_method,point_inside_geometry
DPV_0C8F6A910227329F,IND_CHHATTISGARH_JASHPUR,Census 2011,Census 2011,253,Chhattisgarh,JASHPUR,Chhattisgarh,JASHPUR,Chhattisgarh,Jashpur,22.77008367,83.97470143,POINT (83.97470143200876 22.770083672857467),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_00BFD2E7584DECAE,IND_CHHATTISGARH_KABIRDHAM,Census 2001,Census 2001,577,Chhattisgarh,KABIRDHAM,Chhattisgarh,KABIRDHAM,Chhattisgarh,Kawardha,22.11344116,81.24475992,POINT (81.2447599215086 22.11344116022551),geometry.representative_point,working_fuzzy_same_state,working_fallback,0,1,0,,1
DPV_1F4BFBE582A292F5,IND_CHHATTISGARH_KABIRDHAM,Census 2011,Census 2011,624,Chhattisgarh,KABIRDHAM,Chhattisgarh,KABIRDHAM,Chhattisgarh,Kabeerdham,22.11344116,81.24475992,POINT (81.2447599215086 22.11344116022551),geometry.representative_point,working_fuzzy_same_state,working_fallback,0,1,0,,1
DPV_3FC0A00039258F8B,IND_CHHATTISGARH_KANKER,Census 2001,Census 2001,161,Chhattisgarh,KANKER,Chhattisgarh,KANKER,Chhattisgarh,Kanker,20.11752602,80.97943368,POINT (80.97943367537528 20.117526024445297),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_3EBE369A21E4EB78,IND_CHHATTISGARH_KANKER,Census 2011,Census 2001,161,Chhattisgarh,KANKER,Chhattisgarh,KANKER,Chhattisgarh,Kanker,20.11752602,80.97943368,POINT (80.97943367537528 20.117526024445297),geometry.representative_point,alternate_layer_confirmed_name,working_strong,0,1,0,,1
DPV_CF679C6019F7C7A9,IND_CHHATTISGARH_KONDAGAON,Census 2001,Census 2001,404,Chhattisgarh,KONDAGAON,Chhattisgarh,KONDAGAON,Chhattisgarh,Rajnandgaon,20.97174325,80.69723449,POINT (80.69723449370603 20.971743251756358),geometry.representative_point,working_fuzzy_same_state,working_fallback,0,1,0,,1
DPV_D02438D75E2099C2,IND_CHHATTISGARH_KONDAGAON,Census 2011,Census 2011,467,Chhattisgarh,KONDAGAON,Chhattisgarh,KONDAGAON,Chhattisgarh,Rajnandgaon,20.97174325,80.69723449,POINT (80.69723449370603 20.971743251756358),geometry.representative_point,working_fuzzy_same_state,working_fallback,0,1,0,,1
DPV_147B9DD21BD88CC3,IND_CHHATTISGARH_KORBA,Census 2001,Census 2001,572,Chhattisgarh,KORBA,Chhattisgarh,KORBA,Chhattisgarh,Korba,22.51609621,82.63613812,POINT (82.63613811521898 22.51609620701489),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_070BDD544647E522,IND_CHHATTISGARH_KORBA,Census 2011,Census 2011,317,Chhattisgarh,KORBA,Chhattisgarh,KORBA,Chhattisgarh,Korba,22.51609621,82.63613812,POINT (82.63613811521898 22.51609620701489),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_896BFAD05C962C4E,IND_CHHATTISGARH_KOREA,Census 2001,Census 2001,572,Chhattisgarh,KOREA,Chhattisgarh,KOREA,Chhattisgarh,Korba,22.51609621,82.63613812,POINT (82.63613811521898 22.51609620701489),geometry.representative_point,working_fuzzy_same_state,working_fallback,1,1,0,,1
DPV_61118B3A72292643,IND_CHHATTISGARH_KOREA,Census 2011,Census 2011,317,Chhattisgarh,KOREA,Chhattisgarh,KOREA,Chhattisgarh,Korba,22.51609621,82.63613812,POINT (82.63613811521898 22.51609620701489),geometry.representative_point,working_fuzzy_same_state,working_fallback,1,1,0,,1
DPV_939B8D218EAF6CAA,IND_CHHATTISGARH_MAHASAMUND,Census 2001,Census 2001,309,Chhattisgarh,MAHASAMUND,Chhattisgarh,MAHASAMUND,Chhattisgarh,Mahasamund,21.18541253,82.61607387,POINT (82.61607386551043 21.18541252597343),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_E067326B64DD5194,IND_CHHATTISGARH_MAHASAMUND,Census 2011,Census 2011,351,Chhattisgarh,MAHASAMUND,Chhattisgarh,MAHASAMUND,Chhattisgarh,Mahasamund,21.18541253,82.61607387,POINT (82.61607386551043 21.18541252597343),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_B5432E7A07D0E230,IND_CHHATTISGARH_MUNGELI,Census 2001,Census 2001,147,Chhattisgarh,MUNGELI,Chhattisgarh,MUNGELI,Chhattisgarh,Durg,21.201069,81.40199312,POINT (81.40199312153206 21.201069004806406),geometry.representative_point,working_fuzzy_same_state,working_fallback,0,1,0,,1
DPV_3F5A32DDE7911B5E,IND_CHHATTISGARH_MUNGELI,Census 2011,Census 2011,163,Chhattisgarh,MUNGELI,Chhattisgarh,MUNGELI,Chhattisgarh,Durg,21.201069,81.40199312,POINT (81.40199312153206 21.201069004806406),geometry.representative_point,working_fuzzy_same_state,working_fallback,0,1,0,,1
DPV_C84DABCD28257E85,IND_CHHATTISGARH_NARAYANPUR,Census 2001,Census 2011,400,Chhattisgarh,NARAYANPUR,Chhattisgarh,NARAYANPUR,Chhattisgarh,Narayanpur,19.66006508,81.07947345,POINT (81.07947344554881 19.660065083973304),geometry.representative_point,alternate_layer_confirmed_name,working_strong,0,1,0,,1
DPV_FEC6CA19E9E30FC3,IND_CHHATTISGARH_NARAYANPUR,Census 2011,Census 2011,400,Chhattisgarh,NARAYANPUR,Chhattisgarh,NARAYANPUR,Chhattisgarh,Narayanpur,19.66006508,81.07947345,POINT (81.07947344554881 19.660065083973304),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_73EF964A0F6B5582,IND_CHHATTISGARH_RAIGARH,Census 2001,Census 2001,401,Chhattisgarh,RAIGARH,Chhattisgarh,RAIGARH,Chhattisgarh,Raigarh,22.06612472,83.30930504,POINT (83.30930503954272 22.066124724309258),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_30009B0FCC3B5353,IND_CHHATTISGARH_RAIGARH,Census 2011,Census 2011,460,Chhattisgarh,RAIGARH,Chhattisgarh,RAIGARH,Chhattisgarh,Raigarh,22.06612472,83.30930504,POINT (83.30930503954272 22.066124724309258),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_1287490C0CD04F03,IND_CHHATTISGARH_RAIPUR,Census 2001,Census 2001,402,Chhattisgarh,RAIPUR,Chhattisgarh,RAIPUR,Chhattisgarh,Raipur,20.82895036,82.12689562,POINT (82.12689561570974 20.828950359963166),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_3939DE2908280FB0,IND_CHHATTISGARH_RAIPUR,Census 2011,Census 2011,462,Chhattisgarh,RAIPUR,Chhattisgarh,RAIPUR,Chhattisgarh,Raipur,20.82895036,82.12689562,POINT (82.12689561570974 20.828950359963166),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_8C46ED976D4B5FCA,IND_CHHATTISGARH_RAJNANDGAON,Census 2001,Census 2001,404,Chhattisgarh,RAJNANDGAON,Chhattisgarh,RAJNANDGAON,Chhattisgarh,Rajnandgaon,20.97174325,80.69723449,POINT (80.69723449370603 20.971743251756358),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_0C84FCA7F6952283,IND_CHHATTISGARH_RAJNANDGAON,Census 2011,Census 2011,467,Chhattisgarh,RAJNANDGAON,Chhattisgarh,RAJNANDGAON,Chhattisgarh,Rajnandgaon,20.97174325,80.69723449,POINT (80.69723449370603 20.971743251756358),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_CD23172F4E5095DB,IND_CHHATTISGARH_SUKMA,Census 2001,Census 2001,463,Chhattisgarh,SUKMA,Chhattisgarh,SUKMA,Chhattisgarh,Surguja,23.36670433,83.34016943,POINT (83.34016942861518 23.366704327147325),geometry.representative_point,working_fuzzy_same_state,working_fallback,0,1,0,,1
DPV_E80B92AE3245C156,IND_CHHATTISGARH_SUKMA,Census 2011,Census 2011,556,Chhattisgarh,SUKMA,Chhattisgarh,SUKMA,Chhattisgarh,Surguja,23.36670433,83.34016943,POINT (83.34016942861518 23.366704327147325),geometry.representative_point,working_fuzzy_same_state,working_fallback,0,1,0,,1
DPV_A89A8DB0F2D9F2A1,IND_CHHATTISGARH_SURAJPUR,Census 2001,Census 2001,402,Chhattisgarh,SURAJPUR,Chhattisgarh,SURAJPUR,Chhattisgarh,Raipur,20.82895036,82.12689562,POINT (82.12689561570974 20.828950359963166),geometry.representative_point,working_fuzzy_same_state,working_fallback,1,1,0,,1
DPV_E97E9014C0C412D8,IND_CHHATTISGARH_SURAJPUR,Census 2011,Census 2011,462,Chhattisgarh,SURAJPUR,Chhattisgarh,SURAJPUR,Chhattisgarh,Raipur,20.82895036,82.12689562,POINT (82.12689561570974 20.828950359963166),geometry.representative_point,working_fuzzy_same_state,working_fallback,1,1,0,,1
DPV_8F0EAE504985406D,IND_CHHATTISGARH_SURGUJA,Census 2001,Census 2001,463,Chhattisgarh,SURGUJA,Chhattisgarh,SURGUJA,Chhattisgarh,Surguja,23.36670433,83.34016943,POINT (83.34016942861518 23.366704327147325),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_E180DEB3E955D815,IND_CHHATTISGARH_SURGUJA,Census 2011,Census 2011,556,Chhattisgarh,SURGUJA,Chhattisgarh,SURGUJA,Chhattisgarh,Surguja,23.36670433,83.34016943,POINT (83.34016942861518 23.366704327147325),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_6590E16BE6B21BEB,IND_DADRA_AND_NAGAR_HAVELI_DADRA_AND_NAGAR_HAVELI,Census 2001,Census 2001,117,Dadra and Nagar Haveli,DADRA AND NAGAR HAVELI,Dadra and Nagar Haveli,DADRA AND NAGAR HAVELI,Dadara & Nagar Havelli,Dadra & Nagar Haveli,20.20650782,73.00811326,POINT (73.00811326270737 20.20650782025067),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_C35DF1224C11A49C,IND_DADRA_AND_NAGAR_HAVELI_DADRA_AND_NAGAR_HAVELI,Census 2011,Census 2011,126,Dadra and Nagar Haveli,DADRA AND NAGAR HAVELI,Dadra and Nagar Haveli,DADRA AND NAGAR HAVELI,Dadara & Nagar Havelli,Dadra & Nagar Haveli,20.20650782,73.00811326,POINT (73.00811326270737 20.20650782025067),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_77191A78F64B6C48,IND_DAMAN_AND_DIU_DAMAN,Census 2001,Census 2001,121,Daman and Diu,DAMAN,Daman and Diu,DAMAN,Daman & Diu,Daman,20.42215379,72.84016816,POINT (72.84016815626686 20.422153788181063),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_D2BCE5AD110DEB83,IND_DAMAN_AND_DIU_DAMAN,Census 2011,Census 2011,130,Daman and Diu,DAMAN,Daman and Diu,DAMAN,Daman & Diu,Daman,20.42215379,72.84016816,POINT (72.84016815626686 20.422153788181063),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_5B9BE518CA674EFB,IND_DAMAN_AND_DIU_DIU,Census 2001,Census 2001,144,Daman and Diu,DIU,Daman and Diu,DIU,Daman & Diu,Diu,20.71944809,70.93083381,POINT (70.93083380881248 20.719448089065153),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_167FEFE1F1F50253,IND_DAMAN_AND_DIU_DIU,Census 2011,Census 2011,158,Daman and Diu,DIU,Daman and Diu,DIU,Daman & Diu,Diu,20.71944809,70.93083381,POINT (70.93083380881248 20.719448089065153),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_A4376AA407B70360,IND_DAMAN_AND_DIU_DAMAN_AND_DIU,Census 2001,Census 2001,121,Daman and Diu,Daman and Diu,Daman and Diu,Daman and Diu,Daman & Diu,Daman,20.42215379,72.84016816,POINT (72.84016815626686 20.422153788181063),geometry.representative_point,working_fuzzy_same_state,working_fallback,0,1,0,,1
DPV_717956B234A7652B,IND_DAMAN_AND_DIU_DAMAN_AND_DIU,Census 2011,Census 2011,130,Daman and Diu,Daman and Diu,Daman and Diu,Daman and Diu,Daman & Diu,Daman,20.42215379,72.84016816,POINT (72.84016815626686 20.422153788181063),geometry.representative_point,working_fuzzy_same_state,working_fallback,0,1,0,,1
DPV_34A29DE085323F83,IND_DELHI_DELHI_TOTAL,Census 2001,Census 2001,539,Delhi,DELHI_TOTAL,Delhi,DELHI_TOTAL,Delhi  & NCR,New Delhi,28.61128927,77.22112098,POINT (77.22112098295239 28.61128926797265),geometry.representative_point,working_fuzzy_same_state,working_fallback,1,1,0,,1
DPV_C86C6DD84D289809,IND_DELHI_DELHI_TOTAL,Census 2011,Census 2011,409,Delhi,DELHI_TOTAL,Delhi,DELHI_TOTAL,NCT of Delhi,New Delhi,28.61128927,77.22112098,POINT (77.22112098295239 28.61128926797265),geometry.representative_point,working_fuzzy_same_state,working_fallback,1,1,0,,1
DPV_7EA679E025778513,IND_DELHI_DELHI,Census 2001,Census 2001,539,Delhi,Delhi,Delhi,Delhi,Delhi  & NCR,New Delhi,28.61128927,77.22112098,POINT (77.22112098295239 28.61128926797265),geometry.representative_point,working_fuzzy_same_state,working_fallback,1,1,0,,1
DPV_6B302EDB59931336,IND_DELHI_DELHI,Census 2011,Census 2011,409,Delhi,Delhi,Delhi,Delhi,NCT of Delhi,New Delhi,28.61128927,77.22112098,POINT (77.22112098295239 28.61128926797265),geometry.representative_point,working_fuzzy_same_state,working_fallback,1,1,0,,1
DPV_094ADEA50C69DA5E,IND_GOA_GOA,Census 2001,Census 2001,373,Goa,Goa,Goa,Goa,Goa,North Goa,15.53377424,74.01877772,POINT (74.01877772019584 15.533774237608448),geometry.representative_point,working_fuzzy_same_state,working_fallback,0,1,0,,1
DPV_60F43545B264D8E9,IND_GOA_GOA,Census 2011,Census 2011,416,Goa,Goa,Goa,Goa,Goa,North Goa,15.53377424,74.01877772,POINT (74.01877772019584 15.533774237608448),geometry.representative_point,working_fuzzy_same_state,working_fallback,0,1,0,,1
DPV_321EB178E5EEE3E8,IND_GOA_NORTH_GOA,Census 2001,Census 2001,373,Goa,NORTH GOA,Goa,NORTH GOA,Goa,North Goa,15.53377424,74.01877772,POINT (74.01877772019584 15.533774237608448),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_89E89511EDA5E79F,IND_GOA_NORTH_GOA,Census 2011,Census 2011,416,Goa,NORTH GOA,Goa,NORTH GOA,Goa,North Goa,15.53377424,74.01877772,POINT (74.01877772019584 15.533774237608448),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_FA4DD68258C4C1C7,IND_GOA_SOUTH_GOA,Census 2001,Census 2001,488,Goa,SOUTH GOA,Goa,SOUTH GOA,Goa,South Goa,15.19620041,74.12209146,POINT (74.12209145791931 15.19620041390004),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_85BC4AD79926F1E1,IND_GOA_SOUTH_GOA,Census 2011,Census 2011,546,Goa,SOUTH GOA,Goa,SOUTH GOA,Goa,South Goa,15.19620041,74.12209146,POINT (74.12209145791931 15.19620041390004),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_F7129A92A5308351,IND_GUJARAT_AHMADABAD,Census 2001,Census 2001,16,Gujarat,AHMADABAD,Gujarat,AHMADABAD,Gujarat,Ahmadabad,22.74294176,72.29638338,POINT (72.29638338462547 22.74294175801122),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_72F5D97F27ED9B7C,IND_GUJARAT_AHMADABAD,Census 2011,Census 2011,2,Gujarat,AHMADABAD,Gujarat,AHMADABAD,Gujarat,Ahmadabad,22.74294176,72.29638338,POINT (72.29638338462547 22.74294175801122),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_17BB9ABC889028C3,IND_GUJARAT_AMRELI,Census 2001,Census 2001,28,Gujarat,AMRELI,Gujarat,AMRELI,Gujarat,Amreli,21.42383879,71.09261474,POINT (71.09261473817655 21.42383878884231),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_FDA312CA3A0CF9C8,IND_GUJARAT_AMRELI,Census 2011,Census 2011,16,Gujarat,AMRELI,Gujarat,AMRELI,Gujarat,Amreli,21.42160884,71.27913161,POINT (71.27913161163444 21.421608838908526),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_96B846006BF6451E,IND_GUJARAT_ANAND,Census 2001,Census 2001,0,Gujarat,ANAND,Gujarat,ANAND,Gujarat,Anand,22.51368705,72.77509947,POINT (72.77509947386488 22.51368705186643),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_2209CE2E78998EA9,IND_GUJARAT_ANAND,Census 2011,Census 2011,18,Gujarat,ANAND,Gujarat,ANAND,Gujarat,Anand,22.46864466,72.73464709,POINT (72.73464709273384 22.468644660443367),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_F8474F0844AD9DFC,IND_GUJARAT_ARAVALLI,Census 2001,Census 2001,28,Gujarat,ARAVALLI,Gujarat,ARAVALLI,Gujarat,Amreli,21.42383879,71.09261474,POINT (71.09261473817655 21.42383878884231),geometry.representative_point,working_fuzzy_same_state,working_fallback,1,1,0,,1
DPV_CF8F52050EAAB333,IND_GUJARAT_ARAVALLI,Census 2011,Census 2011,16,Gujarat,ARAVALLI,Gujarat,ARAVALLI,Gujarat,Amreli,21.42160884,71.27913161,POINT (71.27913161163444 21.421608838908526),geometry.representative_point,working_fuzzy_same_state,working_fallback,1,1,0,,1
DPV_3E01A4792E91C77B,IND_GUJARAT_BANAS_KANTHA,Census 2001,Census 2001,72,Gujarat,BANAS KANTHA,Gujarat,BANAS KANTHA,Gujarat,Banas Kantha,24.26994421,72.17097773,POINT (72.17097773063279 24.26994421149287),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_F4B6EAE2AA7B5911,IND_GUJARAT_BANAS_KANTHA,Census 2011,Census 2011,42,Gujarat,BANAS KANTHA,Gujarat,BANAS KANTHA,Gujarat,Banas Kantha,24.26994421,72.17097773,POINT (72.17097773063279 24.26994421149287),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_749410C600D1A19A,IND_GUJARAT_BHARUCH,Census 2001,Census 2001,589,Gujarat,BHARUCH,Gujarat,BHARUCH,Gujarat,Bharuch,21.83361363,72.88294922,POINT (72.88294921605024 21.833613634394062),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_446FA0B21441888A,IND_GUJARAT_BHARUCH,Census 2011,Census 2011,72,Gujarat,BHARUCH,Gujarat,BHARUCH,Gujarat,Bharuch,21.83361363,72.88294922,POINT (72.88294921605024 21.833613634394062),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_386E9D32FB9E23A3,IND_GUJARAT_BHAVNAGAR,Census 2001,Census 2001,40,Gujarat,BHAVNAGAR,Gujarat,BHAVNAGAR,Gujarat,Bhavnagar,21.67472649,71.93543587,POINT (71.93543586915825 21.674726485879134),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_DF1C1A496CA7836B,IND_GUJARAT_BHAVNAGAR,Census 2011,Census 2011,73,Gujarat,BHAVNAGAR,Gujarat,BHAVNAGAR,Gujarat,Bhavnagar,21.67472649,71.93543587,POINT (71.93543586915825 21.674726485879134),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_E65760253A82FDF2,IND_GUJARAT_BOTAD,Census 2001,Census 2001,118,Gujarat,BOTAD,Gujarat,BOTAD,Gujarat,Dohad,22.9549136,74.12188899,POINT (74.12188898949134 22.95491359968296),geometry.representative_point,working_fuzzy_same_state,working_fallback,0,1,0,,1
DPV_CECCB38082AFA51A,IND_GUJARAT_BOTAD,Census 2011,Census 2011,160,Gujarat,BOTAD,Gujarat,BOTAD,Gujarat,Dohad,22.91782639,74.13667396,POINT (74.13667395828742 22.917826391470363),geometry.representative_point,working_fuzzy_same_state,working_fallback,0,1,0,,1
DPV_C4718BE68615103D,IND_GUJARAT_CHHOTAUDEPUR,Census 2001,Census 2001,395,Gujarat,CHHOTAUDEPUR,Gujarat,CHHOTAUDEPUR,Gujarat,Porbandar,21.60221672,69.85310909,POINT (69.8531090899508 21.602216721568894),geometry.representative_point,working_fuzzy_same_state,working_fallback,0,1,0,,1
DPV_E0F258DBADCE7EF5,IND_GUJARAT_CHHOTAUDEPUR,Census 2011,Census 2011,444,Gujarat,CHHOTAUDEPUR,Gujarat,CHHOTAUDEPUR,Gujarat,Porbandar,21.60221672,69.85310909,POINT (69.8531090899508 21.602216721568894),geometry.representative_point,working_fuzzy_same_state,working_fallback,0,1,0,,1
DPV_9E509BD7A51D28B3,IND_GUJARAT_DANG,Census 2001,Census 2001,478,Gujarat,DANG,Gujarat,DANG,Gujarat,The Dangs,20.78543572,73.71011945,POINT (73.7101194474545 20.785435720400244),geometry.representative_point,working_fuzzy_same_state,working_fallback,0,1,0,,1
DPV_2B3CDEB01E09F4E3,IND_GUJARAT_DANG,Census 2011,Census 2011,563,Gujarat,DANG,Gujarat,DANG,Gujarat,The Dangs,20.78543572,73.71011945,POINT (73.7101194474545 20.785435720400244),geometry.representative_point,working_fuzzy_same_state,working_fallback,0,1,0,,1
DPV_7403AF041AA84DD8,IND_GUJARAT_DEVBHUMI_DWARKA,Census 2001,Census 2001,514,Gujarat,DEVBHUMI DWARKA,Gujarat,DEVBHUMI DWARKA,Gujarat,Vadodara,22.31456391,73.35609199,POINT (73.35609198667184 22.314563909285667),geometry.representative_point,working_fuzzy_same_state,working_fallback,0,1,0,,1
DPV_58060F5626DACC01,IND_GUJARAT_DEVBHUMI_DWARKA,Census 2011,Census 2011,597,Gujarat,DEVBHUMI DWARKA,Gujarat,DEVBHUMI DWARKA,Gujarat,Vadodara,22.31456391,73.35609199,POINT (73.35609198667521 22.314563909305058),geometry.representative_point,working_fuzzy_same_state,working_fallback,0,1,0,,1
DPV_F30EB228B03A05EC,IND_GUJARAT_DOHAD,Census 2001,Census 2001,118,Gujarat,DOHAD,Gujarat,DOHAD,Gujarat,Dohad,22.9549136,74.12188899,POINT (74.12188898949134 22.95491359968296),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_0FEAE2B6855F46FB,IND_GUJARAT_DOHAD,Census 2011,Census 2011,160,Gujarat,DOHAD,Gujarat,DOHAD,Gujarat,Dohad,22.91782639,74.13667396,POINT (74.13667395828742 22.917826391470363),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_EA473A35CAB5FA00,IND_GUJARAT_GANDHINAGAR,Census 2001,Census 2001,171,Gujarat,GANDHINAGAR,Gujarat,GANDHINAGAR,Gujarat,Gandhinagar,23.21736861,72.66512748,POINT (72.66512747892679 23.217368611746238),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_ADD92FA56800856B,IND_GUJARAT_GANDHINAGAR,Census 2011,Census 2011,189,Gujarat,GANDHINAGAR,Gujarat,GANDHINAGAR,Gujarat,Gandhinagar,23.27990145,72.66814953,POINT (72.6681495271115 23.27990145057424),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_8679D3C3314BFD97,IND_GUJARAT_GIR_SOMNATH,Census 2001,Census 2001,590,Gujarat,GIR SOMNATH,Gujarat,GIR SOMNATH,Gujarat,Surat,21.18916893,73.22301694,POINT (73.22301693623851 21.18916893002296),geometry.representative_point,working_fuzzy_same_state,working_fallback,0,1,0,,1
DPV_A7C8EECD1E852082,IND_GUJARAT_GIR_SOMNATH,Census 2011,Census 2011,554,Gujarat,GIR SOMNATH,Gujarat,GIR SOMNATH,Gujarat,Surat,21.19027901,72.95148526,POINT (72.95148526315575 21.19027900724732),geometry.representative_point,working_fuzzy_same_state,working_fallback,0,1,0,,1
DPV_09DC8D935DC6982C,IND_GUJARAT_JAMNAGAR,Census 2001,Census 2001,231,Gujarat,JAMNAGAR,Gujarat,JAMNAGAR,Gujarat,Jamnagar,22.33059693,70.0626959,POINT (70.06269590457099 22.330596925555017),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_F86F1A4508CA69A2,IND_GUJARAT_JAMNAGAR,Census 2011,Census 2011,249,Gujarat,JAMNAGAR,Gujarat,JAMNAGAR,Gujarat,Jamnagar,22.33059693,70.0626959,POINT (70.06269590457099 22.330596925555017),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_1045704B92D72FAE,IND_GUJARAT_JUNAGADH,Census 2001,Census 2001,157,Gujarat,JUNAGADH,Gujarat,JUNAGADH,Gujarat,Junagadh,21.20277977,70.41316599,POINT (70.41316598976277 21.202779770263884),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_B5E8F8BDA1AE3B08,IND_GUJARAT_JUNAGADH,Census 2011,Census 2011,263,Gujarat,JUNAGADH,Gujarat,JUNAGADH,Gujarat,Junagadh,21.20277977,70.41316599,POINT (70.41316598976277 21.202779770263884),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
