census_version,source_layer,source_feature_index,raw_state_name,raw_district_name,raw_state_code,raw_district_code,normalized_state_name,normalized_district_name,state_compare_key,district_compare_key,geometry_type,geometry_valid,geometry_area_native
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,494,Tamil Nadu,Salem,33,7,TAMIL NADU,SALEM,TAMILNADU,SALEM,Polygon,True,0.43264037705234293
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,495,Bihar,Samastipur,10,19,BIHAR,SAMASTIPUR,BIHAR,SAMASTIPUR,Polygon,True,0.2611080151048071
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,496,Jammu & Kashmir,Samba,1,22,JAMMU & KASHMIR,SAMBA,JAMMUKASHMIR,SAMBA,Polygon,True,0.09432061823819093
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,497,Odisha,Sambalpur,21,3,ODISHA,SAMBALPUR,ODISHA,SAMBALPUR,Polygon,True,0.586061640328522
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,498,Maharashtra,Sangli,27,35,MAHARASHTRA,SANGLI,MAHARASHTRA,SANGLI,Polygon,True,0.7270371509740655
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,499,Punjab,Sangrur,3,19,PUNJAB,SANGRUR,PUNJAB,SANGRUR,Polygon,True,0.33721565204029874
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,500,Uttar Pradesh,Sant Kabir Nagar,9,55,UTTAR PRADESH,SANT KABIR NAGAR,UTTARPRADESH,SANTKABIRNAGAR,Polygon,True,0.14512441634140077
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,501,Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),9,67,UTTAR PRADESH,SANT RAVI DAS NAGAR(BHADOHI),UTTARPRADESH,SANTRAVIDASNAGARBHADOHI,Polygon,True,0.09040675879558153
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,502,Jharkhand,Saraikela-kharsawan,20,24,JHARKHAND,SARAIKELA-KHARSAWAN,JHARKHAND,SARAIKELAKHARSAWAN,Polygon,True,0.2328957579569585
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,503,Bihar,Saran (chhapra),10,17,BIHAR,SARAN (CHHAPRA),BIHAR,SARANCHHAPRA,Polygon,True,0.23797885195631005
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,504,Maharashtra,Satara,27,31,MAHARASHTRA,SATARA,MAHARASHTRA,SATARA,Polygon,True,0.8947430600846019
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,505,Madhya Pradesh,Satna,23,12,MADHYA PRADESH,SATNA,MADHYAPRADESH,SATNA,Polygon,True,0.6680241473319994
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,506,Madhya Pradesh,Sehore,23,28,MADHYA PRADESH,SEHORE,MADHYAPRADESH,SEHORE,Polygon,True,0.5785097839089014
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,507,Manipur,Senapati,14,1,MANIPUR,SENAPATI,MANIPUR,SENAPATI,Polygon,True,0.311927149309033
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,508,Madhya Pradesh,Seoni,23,39,MADHYA PRADESH,SEONI,MADHYAPRADESH,SEONI,Polygon,True,0.7671744868033956
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,509,Mizoram,Serchhip,15,5,MIZORAM,SERCHHIP,MIZORAM,SERCHHIP,Polygon,True,0.10161370168886025
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,510,Madhya Pradesh,Shahdol,23,43,MADHYA PRADESH,SHAHDOL,MADHYAPRADESH,SHAHDOL,MultiPolygon,True,0.5030700414894713
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,511,Punjab,Shahid Bhagat Singh Nagar,3,5,PUNJAB,SHAHID BHAGAT SINGH NAGAR,PUNJAB,SHAHIDBHAGATSINGHNAGAR,Polygon,True,0.12300260273234195
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,512,Uttar Pradesh,Shahjahanpur,9,21,UTTAR PRADESH,SHAHJAHANPUR,UTTARPRADESH,SHAHJAHANPUR,Polygon,True,0.42677979905167257
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,513,Madhya Pradesh,Shajapur,23,19,MADHYA PRADESH,SHAJAPUR,MADHYAPRADESH,SHAJAPUR,Polygon,True,0.5572315000942978
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,514,Bihar,Sheikhpura,10,26,BIHAR,SHEIKHPURA,BIHAR,SHEIKHPURA,Polygon,True,0.05716858511287637
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,515,Bihar,Sheohar,10,3,BIHAR,SHEOHAR,BIHAR,SHEOHAR,Polygon,True,0.02609492307007553
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,516,Madhya Pradesh,Sheopur,23,1,MADHYA PRADESH,SHEOPUR,MADHYAPRADESH,SHEOPUR,Polygon,True,0.5887842326145514
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,517,Himachal Pradesh,Shimla,2,11,HIMACHAL PRADESH,SHIMLA,HIMACHALPRADESH,SHIMLA,Polygon,True,0.4863976419857579
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,518,Karnataka,Shimoga,29,14,KARNATAKA,SHIMOGA,KARNATAKA,SHIMOGA,Polygon,True,0.7066254722609953
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,519,Madhya Pradesh,Shivpuri,23,6,MADHYA PRADESH,SHIVPURI,MADHYAPRADESH,SHIVPURI,Polygon,True,0.9392491389792167
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,520,Uttar Pradesh,Shrawasti,9,50,UTTAR PRADESH,SHRAWASTI,UTTARPRADESH,SHRAWASTI,Polygon,True,0.229070707066563
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,521,Jammu & Kashmir,Shupiyan,1,13,JAMMU & KASHMIR,SHUPIYAN,JAMMUKASHMIR,SHUPIYAN,Polygon,True,0.05297683709778468
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,522,Assam,Sivasagar,18,12,ASSAM,SIVASAGAR,ASSAM,SIVASAGAR,Polygon,True,0.23958781774580568
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,523,Uttar Pradesh,Siddharth Nagar,9,53,UTTAR PRADESH,SIDDHARTH NAGAR,UTTARPRADESH,SIDDHARTHNAGAR,Polygon,True,0.25812018335800896
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,524,Madhya Pradesh,Sidhi,23,45,MADHYA PRADESH,SIDHI,MADHYAPRADESH,SIDHI,Polygon,True,0.4244160538703782
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,525,Rajasthan,Sikar,8,13,RAJASTHAN,SIKAR,RAJASTHAN,SIKAR,Polygon,True,0.7036178436223886
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,526,Jharkhand,Simdega,20,22,JHARKHAND,SIMDEGA,JHARKHAND,SIMDEGA,Polygon,True,0.3322247812809096
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,527,Maharashtra,Sindhudurg,27,33,MAHARASHTRA,SINDHUDURG,MAHARASHTRA,SINDHUDURG,MultiPolygon,True,0.4284805006547327
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,528,Madhya Pradesh,Singrauli,23,46,MADHYA PRADESH,SINGRAULI,MADHYAPRADESH,SINGRAULI,Polygon,True,0.5136755964794619
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,529,Himachal Pradesh,Sirmaur,2,10,HIMACHAL PRADESH,SIRMAUR,HIMACHALPRADESH,SIRMAUR,Polygon,True,0.2647333013632042
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,530,Rajasthan,Sirohi,8,19,RAJASTHAN,SIROHI,RAJASTHAN,SIROHI,MultiPolygon,True,0.4604949522809038
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,531,Haryana,Sirsa,6,11,HARYANA,SIRSA,HARYANA,SIRSA,Polygon,True,0.39489307831190495
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,532,Bihar,Sitamarhi,10,4,BIHAR,SITAMARHI,BIHAR,SITAMARHI,Polygon,True,0.21114997880414843
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,533,Uttar Pradesh,Sitapur,9,23,UTTAR PRADESH,SITAPUR,UTTARPRADESH,SITAPUR,Polygon,True,0.5279395543416363
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,534,Tamil Nadu,Sivaganga,33,21,TAMIL NADU,SIVAGANGA,TAMILNADU,SIVAGANGA,Polygon,True,0.35066864079996174
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,535,Bihar,Siwan,10,16,BIHAR,SIWAN,BIHAR,SIWAN,Polygon,True,0.20067391220126055
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,536,Himachal Pradesh,Solan,2,9,HIMACHAL PRADESH,SOLAN,HIMACHALPRADESH,SOLAN,Polygon,True,0.18510744172638616
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,537,Maharashtra,Solapur,27,30,MAHARASHTRA,SOLAPUR,MAHARASHTRA,SOLAPUR,Polygon,True,1.2700705197739284
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,538,Odisha,Subarnapur,21,23,ODISHA,SUBARNAPUR,ODISHA,SUBARNAPUR,Polygon,True,0.20461285025231643
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,539,Uttar Pradesh,Sonbhadra,9,69,UTTAR PRADESH,SONBHADRA,UTTARPRADESH,SONBHADRA,Polygon,True,0.6035751283602178
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,540,Haryana,Sonipat,6,8,HARYANA,SONIPAT,HARYANA,SONIPAT,Polygon,True,0.19993533801266955
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,541,Assam,Sonitpur,18,7,ASSAM,SONITPUR,ASSAM,SONITPUR,Polygon,True,0.4717847167499634
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,542,NCT of Delhi,South,7,9,NCT OF DELHI,SOUTH,NCTOFDELHI,SOUTH,Polygon,True,0.02338807543046511
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,543,Sikkim,South,11,3,SIKKIM,SOUTH,SIKKIM,SOUTH,Polygon,True,0.06663510128422298
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,544,West Bengal,South 24 Parganas,19,17,WEST BENGAL,SOUTH 24 PARGANAS,WESTBENGAL,SOUTH24PARGANAS,MultiPolygon,True,0.48795072162844266
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,545,Meghalaya,South Garo Hills,17,3,MEGHALAYA,SOUTH GARO HILLS,MEGHALAYA,SOUTHGAROHILLS,Polygon,True,0.17233714115405913
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,546,Goa,South Goa,30,2,GOA,SOUTH GOA,GOA,SOUTHGOA,MultiPolygon,True,0.16392713783386073
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,547,Tripura,South Tripura,16,2,TRIPURA,SOUTH TRIPURA,TRIPURA,SOUTHTRIPURA,Polygon,True,0.277645651636869
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,548,NCT of Delhi,South West,7,8,NCT OF DELHI,SOUTH WEST,NCTOFDELHI,SOUTHWEST,Polygon,True,0.04007286657156071
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,549,Andhra Pradesh,Srikakulam,28,11,ANDHRA PRADESH,SRIKAKULAM,ANDHRAPRADESH,SRIKAKULAM,Polygon,True,0.5410784875516923
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,550,Jammu & Kashmir,Srinagar,1,10,JAMMU & KASHMIR,SRINAGAR,JAMMUKASHMIR,SRINAGAR,Polygon,True,0.104287204506061
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,551,Uttar Pradesh,Sultanpur,9,48,UTTAR PRADESH,SULTANPUR,UTTARPRADESH,SULTANPUR,Polygon,True,0.3990748060555044
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,552,Odisha,Sundargarh,21,5,ODISHA,SUNDARGARH,ODISHA,SUNDARGARH,Polygon,True,0.8503514260175489
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,553,Bihar,Supaul,10,6,BIHAR,SUPAUL,BIHAR,SUPAUL,Polygon,True,0.21662983260549604
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,554,Gujarat,Surat,24,25,GUJARAT,SURAT,GUJARAT,SURAT,MultiPolygon,True,0.37701227762103484
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,555,Gujarat,Surendranagar,24,8,GUJARAT,SURENDRANAGAR,GUJARAT,SURENDRANAGAR,Polygon,True,0.9236867980382553
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,556,Chhattisgarh,Surguja,22,2,CHHATTISGARH,SURGUJA,CHHATTISGARH,SURGUJA,Polygon,True,1.3890396387043946
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,557,Manipur,Tamenglong,14,2,MANIPUR,TAMENGLONG,MANIPUR,TAMENGLONG,Polygon,True,0.3748373142399656
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,558,Punjab,Tarn Taran,3,16,PUNJAB,TARN TARAN,PUNJAB,TARNTARAN,Polygon,True,0.22680163054453045
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,559,Arunanchal Pradesh,Tawang,12,1,ARUNANCHAL PRADESH,TAWANG,ARUNANCHALPRADESH,TAWANG,Polygon,True,0.21562393140055303
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,560,Uttarakhand,Tehri Garhwal,5,4,UTTARAKHAND,TEHRI GARHWAL,UTTARAKHAND,TEHRIGARHWAL,Polygon,True,0.3634158890916275
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,561,Maharashtra,Thane,27,21,MAHARASHTRA,THANE,MAHARASHTRA,THANE,MultiPolygon,True,0.8199166569014511
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,562,Tamil Nadu,Thanjavur,33,19,TAMIL NADU,THANJAVUR,TAMILNADU,THANJAVUR,Polygon,True,0.2804428259222975
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,563,Gujarat,The Dangs,24,22,GUJARAT,THE DANGS,GUJARAT,THEDANGS,MultiPolygon,True,0.1530126326008372
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,564,Tamil Nadu,The Nilgiris,33,10,TAMIL NADU,THE NILGIRIS,TAMILNADU,THENILGIRIS,Polygon,True,0.21162471737777455
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,565,Tamil Nadu,Theni,33,23,TAMIL NADU,THENI,TAMILNADU,THENI,Polygon,True,0.2352302517535993
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,566,Tamil Nadu,Thiruvallur,33,1,TAMIL NADU,THIRUVALLUR,TAMILNADU,THIRUVALLUR,MultiPolygon,True,0.27168951290545
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,567,Kerala,Thiruvananthapuram,32,14,KERALA,THIRUVANANTHAPURAM,KERALA,THIRUVANANTHAPURAM,Polygon,True,0.17901268114346747
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,568,Tamil Nadu,Thiruvarur,33,18,TAMIL NADU,THIRUVARUR,TAMILNADU,THIRUVARUR,Polygon,True,0.18781009698204243
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,569,Tamil Nadu,Thoothukkudi,33,26,TAMIL NADU,THOOTHUKKUDI,TAMILNADU,THOOTHUKKUDI,MultiPolygon,True,0.3807961624802997
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,570,Manipur,Thoubal,14,5,MANIPUR,THOUBAL,MANIPUR,THOUBAL,Polygon,True,0.0635667201150444
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,571,Kerala,Thrissur,32,7,KERALA,THRISSUR,KERALA,THRISSUR,Polygon,True,0.24994358935122404
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,572,Madhya Pradesh,Tikamgarh,23,7,MADHYA PRADESH,TIKAMGARH,MADHYAPRADESH,TIKAMGARH,Polygon,True,0.45307088341019347
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,573,Assam,Tinsukia,18,10,ASSAM,TINSUKIA,ASSAM,TINSUKIA,Polygon,True,0.3468074098418791
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,574,Arunanchal Pradesh,Tirap,12,10,ARUNANCHAL PRADESH,TIRAP,ARUNANCHALPRADESH,TIRAP,Polygon,True,0.18457478560936552
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,575,Tamil Nadu,Tiruchirappalli,33,13,TAMIL NADU,TIRUCHIRAPPALLI,TAMILNADU,TIRUCHIRAPPALLI,Polygon,True,0.37297055468735957
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,576,Tamil Nadu,Tirunelveli,33,27,TAMIL NADU,TIRUNELVELI,TAMILNADU,TIRUNELVELI,Polygon,True,0.5588566162269976
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,577,Tamil Nadu,Tiruppur,33,32,TAMIL NADU,TIRUPPUR,TAMILNADU,TIRUPPUR,Polygon,True,0.4302902997734532
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,578,Tamil Nadu,Tiruvannamalai,33,5,TAMIL NADU,TIRUVANNAMALAI,TAMILNADU,TIRUVANNAMALAI,Polygon,True,0.5142908012640185
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,579,Rajasthan,Tonk,8,22,RAJASTHAN,TONK,RAJASTHAN,TONK,Polygon,True,0.6544670950793577
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,580,Nagaland,Tuensang,13,7,NAGALAND,TUENSANG,NAGALAND,TUENSANG,Polygon,True,0.22298588668192507
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,581,Karnataka,Tumkur,29,17,KARNATAKA,TUMKUR,KARNATAKA,TUMKUR,MultiPolygon,True,0.8863304097577679
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,582,Rajasthan,Udaipur,8,32,RAJASTHAN,UDAIPUR,RAJASTHAN,UDAIPUR,Polygon,True,1.0608128890103785
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,583,Assam,Udalguri,18,27,ASSAM,UDALGURI,ASSAM,UDALGURI,Polygon,True,0.18510651727877
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,584,Jammu & Kashmir,Udhampur,1,19,JAMMU & KASHMIR,UDHAMPUR,JAMMUKASHMIR,UDHAMPUR,Polygon,True,0.23122435469717437
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,585,Uttarakhand,Udham Singh Nagar,5,12,UTTARAKHAND,UDHAM SINGH NAGAR,UTTARAKHAND,UDHAMSINGHNAGAR,Polygon,True,0.2549851331184791
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,586,Karnataka,Udupi,29,15,KARNATAKA,UDUPI,KARNATAKA,UDUPI,Polygon,True,0.3227714859232479
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,587,Madhya Pradesh,Ujjain,23,18,MADHYA PRADESH,UJJAIN,MADHYAPRADESH,UJJAIN,Polygon,True,0.5378789275959965
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,588,Manipur,Ukhrul,14,8,MANIPUR,UKHRUL,MANIPUR,UKHRUL,Polygon,True,0.3985143676985464
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,589,Madhya Pradesh,Umaria,23,14,MADHYA PRADESH,UMARIA,MADHYAPRADESH,UMARIA,Polygon,True,0.40579297857914953
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,590,Himachal Pradesh,Una,2,7,HIMACHAL PRADESH,UNA,HIMACHALPRADESH,UNA,Polygon,True,0.14637252446677332
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,591,Uttar Pradesh,Unnao,9,25,UTTAR PRADESH,UNNAO,UTTARPRADESH,UNNAO,Polygon,True,0.4166402319035789
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,592,Arunanchal Pradesh,Upper Siang,12,8,ARUNANCHAL PRADESH,UPPER SIANG,ARUNANCHALPRADESH,UPPERSIANG,Polygon,True,0.6256322332183181
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,593,Arunanchal Pradesh,Upper Subansiri,12,5,ARUNANCHAL PRADESH,UPPER SUBANSIRI,ARUNANCHALPRADESH,UPPERSUBANSIRI,Polygon,True,0.5902267029499604
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,594,West Bengal,Uttar Dinajpur,19,4,WEST BENGAL,UTTAR DINAJPUR,WESTBENGAL,UTTARDINAJPUR,Polygon,True,0.2905780653629137
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,595,Karnataka,Uttara Kannada,29,9,KARNATAKA,UTTARA KANNADA,KARNATAKA,UTTARAKANNADA,MultiPolygon,True,0.8555923060464129
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,596,Uttarakhand,Uttarkashi,5,1,UTTARAKHAND,UTTARKASHI,UTTARAKHAND,UTTARKASHI,Polygon,True,0.7605567012096234
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,597,Gujarat,Vadodara,24,19,GUJARAT,VADODARA,GUJARAT,VADODARA,MultiPolygon,True,0.6585599488467131
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,598,Bihar,Vaishali,10,18,BIHAR,VAISHALI,BIHAR,VAISHALI,Polygon,True,0.18032515600381657
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,599,Gujarat,Valsad,24,24,GUJARAT,VALSAD,GUJARAT,VALSAD,Polygon,True,0.2596460722735177
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,600,Uttar Pradesh,Varanasi,9,66,UTTAR PRADESH,VARANASI,UTTARPRADESH,VARANASI,Polygon,True,0.13899237330387423
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,601,Tamil Nadu,Vellore,33,4,TAMIL NADU,VELLORE,TAMILNADU,VELLORE,Polygon,True,0.5054087949210045
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,602,Madhya Pradesh,Vidisha,23,26,MADHYA PRADESH,VIDISHA,MADHYAPRADESH,VIDISHA,Polygon,True,0.6478164358433891
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,603,Tamil Nadu,Viluppuram,33,6,TAMIL NADU,VILUPPURAM,TAMILNADU,VILUPPURAM,Polygon,True,0.5965128834640037
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,604,Tamil Nadu,Virudunagar,33,24,TAMIL NADU,VIRUDUNAGAR,TAMILNADU,VIRUDUNAGAR,MultiPolygon,True,0.36111748013945477
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,605,Andhra Pradesh,Visakhapatnam,28,13,ANDHRA PRADESH,VISAKHAPATNAM,ANDHRAPRADESH,VISAKHAPATNAM,Polygon,True,0.9747894241459045
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,606,Andhra Pradesh,Vizianagaram,28,12,ANDHRA PRADESH,VIZIANAGARAM,ANDHRAPRADESH,VIZIANAGARAM,Polygon,True,0.478440789293035
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,607,Andhra Pradesh,Warangal,28,9,ANDHRA PRADESH,WARANGAL,ANDHRAPRADESH,WARANGAL,MultiPolygon,True,1.0922452965513325
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,608,Maharashtra,Wardha,27,8,MAHARASHTRA,WARDHA,MAHARASHTRA,WARDHA,Polygon,True,0.5473822935261758
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,609,Maharashtra,Washim,27,6,MAHARASHTRA,WASHIM,MAHARASHTRA,WASHIM,Polygon,True,0.4491924857581085
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,610,Kerala,Wayanad,32,3,KERALA,WAYANAD,KERALA,WAYANAD,Polygon,True,0.1766077746069173
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,611,NCT of Delhi,West,7,7,NCT OF DELHI,WEST,NCTOFDELHI,WEST,Polygon,True,0.011270900343773932
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,612,Sikkim,West,11,2,SIKKIM,WEST,SIKKIM,WEST,Polygon,True,0.10945477695509222
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,613,Meghalaya,West Garo Hills,17,1,MEGHALAYA,WEST GARO HILLS,MEGHALAYA,WESTGAROHILLS,Polygon,True,0.3006057690287853
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,614,Andhra Pradesh,West Godavari,28,15,ANDHRA PRADESH,WEST GODAVARI,ANDHRAPRADESH,WESTGODAVARI,Polygon,True,0.6588864343568502
Census 2011,data/external/datameet_districts/census_2011/2011_Dist.shp,615,Arunanchal Pradesh,West Kameng,12,2,ARUNANCHAL PRADESH,WEST KAMENG,ARUNANCHALPRADESH,WESTKAMENG,Polygon,True,0.48011257208414454
